filename,skin_type,acne,pimples,pigmentation,wrinkles,dark_circles
dry_skin_selfie_with_pimples_acne_pigmentation/dry_skin_selfie_with_pimples_acne_pigmentation_00057_face_3.jpg,4,1,1,1,0,0
dry_skin_selfie_with_pimples_acne_pigmentation/dry_skin_selfie_with_pimples_acne_pigmentation_00058_face_1.jpg,4,1,1,1,0,0
dry_skin_selfie_with_pimples_acne_pigmentation/dry_skin_selfie_with_pimples_acne_pigmentation_00058_face_2.jpg,4,1,1,1,0,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00001_face_1.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00007_face_1.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00009_face_1.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00011_face_1.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00011_face_2.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00012_face_1.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00014_face_1.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00016_face_1.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00016_face_2.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00020_face_1.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00022_face_1.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00024_face_1.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00026_face_1.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00027_face_1.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00028_face_1.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00029_face_1.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00030_face_1.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00031_face_1.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00034_face_1.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00035_face_1.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00039_face_1.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00041_face_1.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles/dry_skin_selfie_with_pimples_acne_wrinkles_00050_face_1.jpg,4,1,1,0,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00008_face_1.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00008_face_2.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00014_face_1.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00015_face_1.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00017_face_1.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00017_face_2.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00017_face_3.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00019_face_1.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00019_face_2.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00020_face_1.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00025_face_1.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00027_face_1.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00028_face_1.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00028_face_2.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00028_face_3.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00029_face_1.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00039_face_1.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00041_face_1.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00044_face_1.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00044_face_2.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00046_face_1.png,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00047_face_1.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00050_face_1.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00051_face_1.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00053_face_1.png,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00055_face_1.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00056_face_1.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00059_face_1.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation/dry_skin_selfie_with_pimples_acne_wrinkles_pigmentation_00059_face_2.jpg,4,1,1,1,1,0
dry_skin_selfie_with_pimples_pigmentation/dry_skin_selfie_with_pimples_pigmentation_00008_face_1.jpg,4,0,1,1,0,0
dry_skin_selfie_with_pimples_pigmentation/dry_skin_selfie_with_pimples_pigmentation_00014_face_1.jpg,4,0,1,1,0,0
dry_skin_selfie_with_pimples_pigmentation/dry_skin_selfie_with_pimples_pigmentation_00018_face_1.jpg,4,0,1,1,0,0
dry_skin_selfie_with_pimples_pigmentation/dry_skin_selfie_with_pimples_pigmentation_00024_face_1.jpg,4,0,1,1,0,0
dry_skin_selfie_with_pimples_pigmentation/dry_skin_selfie_with_pimples_pigmentation_00026_face_1.jpg,4,0,1,1,0,0
dry_skin_selfie_with_pimples_pigmentation/dry_skin_selfie_with_pimples_pigmentation_00030_face_1.jpg,4,0,1,1,0,0
dry_skin_selfie_with_pimples_pigmentation/dry_skin_selfie_with_pimples_pigmentation_00033_face_1.jpg,4,0,1,1,0,0
dry_skin_selfie_with_pimples_pigmentation/dry_skin_selfie_with_pimples_pigmentation_00037_face_1.jpg,4,0,1,1,0,0
dry_skin_selfie_with_pimples_pigmentation/dry_skin_selfie_with_pimples_pigmentation_00039_face_1.jpg,4,0,1,1,0,0
dry_skin_selfie_with_pimples_pigmentation/dry_skin_selfie_with_pimples_pigmentation_00039_face_2.jpg,4,0,1,1,0,0
dry_skin_selfie_with_pimples_pigmentation/dry_skin_selfie_with_pimples_pigmentation_00040_face_1.jpg,4,0,1,1,0,0
dry_skin_selfie_with_pimples_pigmentation/dry_skin_selfie_with_pimples_pigmentation_00040_face_2.jpg,4,0,1,1,0,0
dry_skin_selfie_with_pimples_pigmentation/dry_skin_selfie_with_pimples_pigmentation_00041_face_1.jpg,4,0,1,1,0,0
dry_skin_selfie_with_pimples_pigmentation/dry_skin_selfie_with_pimples_pigmentation_00043_face_1.jpg,4,0,1,1,0,0
dry_skin_selfie_with_pimples_pigmentation/dry_skin_selfie_with_pimples_pigmentation_00047_face_1.jpg,4,0,1,1,0,0
dry_skin_selfie_with_pimples_pigmentation/dry_skin_selfie_with_pimples_pigmentation_00051_face_1.jpg,4,0,1,1,0,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00001_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00006_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00009_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00012_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00014_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00016_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00016_face_2.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00017_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00019_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00022_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00022_face_2.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00022_face_3.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00023_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00025_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00027_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00027_face_2.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00029_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00030_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00031_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00032_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00034_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00035_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00037_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00039_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00043_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00046_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00049_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00051_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00055_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles/dry_skin_selfie_with_pimples_wrinkles_00056_face_1.jpg,4,0,1,0,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00013_face_1.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00013_face_2.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00016_face_1.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00016_face_2.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00023_face_1.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00031_face_1.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00035_face_1.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00035_face_2.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00035_face_3.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00035_face_4.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00042_face_1.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00043_face_1.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00045_face_1.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00045_face_2.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00048_face_1.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00048_face_2.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00048_face_3.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00050_face_1.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00050_face_2.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00052_face_1.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00054_face_1.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00054_face_2.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00055_face_1.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00055_face_2.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00056_face_1.png,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00057_face_1.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00058_face_1.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00058_face_2.jpg,4,0,1,1,1,0
dry_skin_selfie_with_pimples_wrinkles_pigmentation/dry_skin_selfie_with_pimples_wrinkles_pigmentation_00059_face_1.png,4,0,1,1,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00001_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00004_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00006_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00009_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00009_face_2.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00012_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00012_face_2.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00017_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00018_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00020_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00021_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00027_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00029_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00031_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00032_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00032_face_2.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00034_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00035_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00037_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00038_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00039_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00040_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00043_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00044_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00046_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00047_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles/dry_skin_selfie_with_wrinkles_00048_face_1.jpg,4,0,0,0,1,0
dry_skin_selfie_with_wrinkles_pigmentation/dry_skin_selfie_with_wrinkles_pigmentation_00000_face_1.jpg,4,0,0,1,1,0
normal_skin_selfie/normal_skin_selfie_00001_face_1.png,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00004_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00005_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00006_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00008_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00011_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00013_face_1.jpeg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00015_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00016_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00017_face_1.png,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00018_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00020_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00021_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00022_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00023_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00024_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00025_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00025_face_2.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00025_face_3.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00025_face_4.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00026_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00026_face_2.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00028_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00031_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00032_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00033_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00034_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00037_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00039_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00040_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00041_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00042_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00043_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00044_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00044_face_2.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00044_face_3.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00044_face_4.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00044_face_5.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00047_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00048_face_1.png,3,0,0,0,0,0
normal_skin_selfie/normal_skin_selfie_00050_face_1.jpg,3,0,0,0,0,0
normal_skin_selfie_with_acne/normal_skin_selfie_with_acne_00001_face_1.png,3,1,0,0,0,0
normal_skin_selfie_with_acne/normal_skin_selfie_with_acne_00003_face_1.jpg,3,1,0,0,0,0
normal_skin_selfie_with_acne/normal_skin_selfie_with_acne_00003_face_2.jpg,3,1,0,0,0,0
normal_skin_selfie_with_acne/normal_skin_selfie_with_acne_00005_face_1.jpg,3,1,0,0,0,0
normal_skin_selfie_with_acne/normal_skin_selfie_with_acne_00007_face_1.jpg,3,1,0,0,0,0
normal_skin_selfie_with_acne/normal_skin_selfie_with_acne_00008_face_1.png,3,1,0,0,0,0
normal_skin_selfie_with_acne/normal_skin_selfie_with_acne_00008_face_2.png,3,1,0,0,0,0
normal_skin_selfie_with_acne/normal_skin_selfie_with_acne_00009_face_1.jpg,3,1,0,0,0,0
normal_skin_selfie_with_acne/normal_skin_selfie_with_acne_00010_face_1.jpg,3,1,0,0,0,0
normal_skin_selfie_with_acne/normal_skin_selfie_with_acne_00012_face_1.jpg,3,1,0,0,0,0
normal_skin_selfie_with_acne/normal_skin_selfie_with_acne_00012_face_2.jpg,3,1,0,0,0,0
normal_skin_selfie_with_acne/normal_skin_selfie_with_acne_00014_face_1.jpg,3,1,0,0,0,0
normal_skin_selfie_with_acne/normal_skin_selfie_with_acne_00014_face_2.jpg,3,1,0,0,0,0
normal_skin_selfie_with_acne/normal_skin_selfie_with_acne_00015_face_1.jpg,3,1,0,0,0,0
normal_skin_selfie_with_acne/normal_skin_selfie_with_acne_00016_face_1.jpg,3,1,0,0,0,0
